shot_id,campaign,shot_objective,postshot_description,shot_postshot_comment,shot_summary,shot_program,shot_scenario
18012,M6,'Compare the small ELM regime between C-MODE MAST and NSTX using a similar shape and match the pedestal parameters',some small ELMs,'some small ELMs','Nice beta scan in small ELM discharges with DND configurations. Set up target discharge in LSND. More work needed.','Small ELM Regime beta scan',
18013,M6,'Compare the small ELM regime between C-MODE MAST and NSTX using a similar shape and match the pedestal parameters',no H-mode,'no H-mode','Nice beta scan in small ELM discharges with DND configurations. Set up target discharge in LSND. More work needed.','Small ELM Regime beta scan',
18014,M6,'Compare the small ELM regime between C-MODE MAST and NSTX using a similar shape and match the pedestal parameters',"SS a bit late , got H-mode but loosing it at around 250ms",'SS a bit late got H-mode but loosing it at around 250ms','Nice beta scan in small ELM discharges with DND configurations. Set up target discharge in LSND. More work needed.','Small ELM Regime beta scan',
18015,M6,'Compare the small ELM regime between C-MODE MAST and NSTX using a similar shape and match the pedestal parameters',Ok,'Ok','Nice beta scan in small ELM discharges with DND configurations. Set up target discharge in LSND. More work needed.','Small ELM Regime beta scan',
18019,M6,'Expand the MAST confinement database: Ip scan in H-mode.',OK.,'OK.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18020,M6,'Expand the MAST confinement database: Ip scan in H-mode.',OK. Got H-mode shortly before switching off the beams. Density ramp very similar to reference shot.,'OK. Got H-mode shortly before switching off the beams. Density ramp very similar to reference shot.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18021,M6,'Expand the MAST confinement database: Ip scan in H-mode.',Got H-mode 0.100 s earlier than previous shot. Disrupts shortly before 0.300 s.,'Got H-mode 0.100 s earlier than previous shot. Disrupts shortly before 0.300 s.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18022,M6,'Expand the MAST confinement database: Ip scan in H-mode.',OK. Almost identical to the previous shot. Still got H-mode shortly after 0.200 s. Disrupts at 0.300 s.,'OK. Almost identical to the previous shot. Still got H-mode shortly after 0.200 s. Disrupts at 0.300 s.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18023,M6,'Expand the MAST confinement database: Ip scan in H-mode.',Lost SS NBI. And H-mode.,'Lost SS NBI. And H-mode.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18024,M6,'Expand the MAST confinement database: Ip scan in H-mode.',OK. Good beams. Seems identical to the one with both sets of EFCC. Still not ELMing.,'OK. Good beams. Seems identical to the one with both sets of EFCC. Still not ELMing.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18025,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"OK. Dithering between L and H-mode, did not get a clear H-mode.",'OK. Dithering between L and H-mode did not get a clear H-mode.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18026,M6,'Expand the MAST confinement database: Ip scan in H-mode.',No H-mode.,'No H-mode.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18027,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"Lost SW NBI early in the discharge, but still got H-mode, no ELMs though.",'Lost SW NBI early in the discharge but still got H-mode no ELMs though.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18028,M6,'Expand the MAST confinement database: Ip scan in H-mode.',OK. Another beautiful ELM free H-mode.,'OK. Another beautiful ELM free H-mode.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18029,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"OK, it worked. Got the H-mode at 0.232 s first ELM at 0.242 lost the H-mode at 0.265 s, 5-8 kHz 2?/1 mode locks and destroys H-mode",'OK it worked. Got the H-mode at 0.232 s first ELM at 0.242 lost the H-mode at 0.265 s 5-8 kHz 2?/1 mode locks and destroys H-mode','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18030,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"SW beam short (65ms), H-mode from 0.238s to 0.275s, 3 ELMs from 0.262s, H-mode is not killed by 2?/1 mode, which is nevertheless present",'SW beam short (65ms) H-mode from 0.238s to 0.275s 3 ELMs from 0.262s H-mode is not killed by 2?/1 mode which is nevertheless present','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18031,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"good beams, good H-mode, but LFS puff didn't come on since SL forgot to switch back to flow control and was still in density control.",'good beams good H-mode but LFS puff didn t come on since SL forgot to switch back to flow control and was still in density control.','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18032,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"no SS beam either, no H-mode, IRE at 0.23s",'no SS beam either no H-mode IRE at 0.23s','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18033,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"good shot, H-mode from 0.233s, lost at 0.274 because of n=1 mode locking, 5 ELMs from 0.255s",'good shot H-mode from 0.233s lost at 0.274 because of n=1 mode locking 5 ELMs from 0.255s','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18034,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"SS a bit short and 4 break downs at the start, full solenoid swing, reaching I2t limit at 0.404s, killer gas puff, L/H transition at 0.263s, lasts until 0.302, with 6 ELMs, beam switched off at 0.29s",'SS a bit short and 4 break downs at the start full solenoid swing reaching I2t limit at 0.404s killer gas puff L/H transition at 0.263s lasts until 0.302 with 6 ELMs beam switched off at 0.29s','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
18035,M6,'Expand the MAST confinement database: Ip scan in H-mode.',"good shot, good beam, ELMy H-mode between 0.234s and 0.279s",'good shot good beam ELMy H-mode between 0.234s and 0.279s','Established ELMy H-mode at 1.2 MW but lost SW beam before full measurement could be done. Got Ip scan at 2MW but low current point is not optimal.','Expansion of MAST confinement database.',
